id,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W4386963486,,,Chenchen Wang,https://openalex.org/A5100363973,https://orcid.org/0000-0002-3618-1670,CN,Shandong University,https://openalex.org/I154099455,True,cc-by-nc-sa,0.75881716,4,https://openalex.org/I154099455,Exploring Integration Mechanism of Music Instructional Design and Education Informatization,https://doi.org/10.4108/eetsis.3945,,0.6993,,False,en,True,diamond,ICST Transactions on Scalable Information Systems,https://openalex.org/P4310321145,European Alliance for Innovation,https://openalex.org/S4210240886,2032-9407,journal,Educational Technology and Pedagogy,2023-08-21,2023,article
https://openalex.org/W7124832005,1500,1500,Xiaodong Deng,https://openalex.org/A5123363200,,CN,Shenyang Conservatory of Music,https://openalex.org/I2802249531,True,cc-by-nc-nd,0.99363296,1,https://openalex.org/I2802249531,AI-driven emotional intelligence in piano education: Deep learning models for expressive performance coaching,https://doi.org/10.1016/j.actpsy.2026.106264,,95.375,https://pubmed.ncbi.nlm.nih.gov/41558311,False,en,True,gold,Acta Psychologica,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S180067919,0001-6918,journal,Diverse Music Education Insights,2026-01-19,2026,article
https://openalex.org/W4384112373,,,Pedro Sarmento|Adarsh Kumar|Dekun Xie|CJ Carr|Zack Zukowski|Mathieu Barthet,https://openalex.org/A5053322952|https://openalex.org/A5000966033|https://openalex.org/A5112958794|https://openalex.org/A5069752441|https://openalex.org/A5005643150|https://openalex.org/A5074494743,https://orcid.org/0000-0002-9215-4626|||||https://orcid.org/0000-0002-9869-1668,|||||,,,True|False|False|False|False|False,cc-by,,1,,ShredGP: Guitarist Style-Conditioned Tablature Generation,https://doi.org/10.48550/arxiv.2307.05324,UK Research and Innovation|Engineering and Physical Sciences Research Council,,,False,en,True,green,arXiv (Cornell University),https://openalex.org/I205783295,Cornell University,https://openalex.org/S4306400194,,repository,Music and Audio Processing,2023-07-11,2023,preprint
https://openalex.org/W4410838824,,,Nuan Zheng,,,KR,Sejong University,https://openalex.org/I28777354,True,cc-by,0.86163535,2,https://openalex.org/I28777354,The Current Status and Optimization Strategies of Popular Music Education in Chinese Universities under the Context of Technological Transformation,https://doi.org/10.71113/jcac.v1i1.305,,2.1527,,False,en,True,hybrid,Journal of Contemporary Art Criticism,,,https://openalex.org/S5407049422,3079-7470,journal,Educational Reforms and Innovations,2025-05-12,2025,article
https://openalex.org/W4240154180,,,Joel Burrows|Vive Kumar,https://openalex.org/A5029093742|https://openalex.org/A5042046313,https://orcid.org/0000-0002-4185-0488|https://orcid.org/0000-0003-3394-7789,CA|CA,Athabasca University|Athabasca University,https://openalex.org/I86897205|https://openalex.org/I86897205,True|False,cc-by,0.30745646,2,https://openalex.org/I86897205,The Objective Ear: assessing the progress of a music task,https://doi.org/10.1186/s40561-018-0062-1,,0.0,,False,en,True,diamond,Smart Learning Environments,https://openalex.org/P4310319965,Springer Nature,https://openalex.org/S2494786546,2196-7091,journal,Music and Audio Processing,2018-08-25,2018,article
https://openalex.org/W4394645529,,,Pedro Sarmento|Adarsh Kumar|CJ Carr|Zack Zukowski|Mathieu Barthet|Yi‐Hsuan Yang,https://openalex.org/A5013545024|https://openalex.org/A5000966033|https://openalex.org/A5069752441|https://openalex.org/A5005643150|https://openalex.org/A5074494743|https://openalex.org/A5061291906,https://orcid.org/0000-0002-4518-0194||||https://orcid.org/0000-0002-9869-1668|https://orcid.org/0000-0002-2724-6161,|||||,,,True|False|False|False|False|False,,,2,,DadaGP: A Dataset of Tokenized GuitarPro Songs for Sequence Models,https://doi.org/10.48550/arxiv.2107.14653,,,,False,en,True,green,arXiv (Cornell University),https://openalex.org/I205783295,Cornell University,https://openalex.org/S4306400194,,repository,Music and Audio Processing,2021-07-30,2021,preprint
https://openalex.org/W4411543855,,,Abu Bakar Modh Sheikh|Rong Li,https://openalex.org/A5118593643|https://openalex.org/A5118593644,https://orcid.org/0000-0002-0686-8877|,MY|CN,University of Selangor|Jining Normal University,https://openalex.org/I188524465|https://openalex.org/I4210093349,True|False,cc-by-nc,0.89034,1,https://openalex.org/I188524465,Application of Machine Learning in Ethnomusicology Education under the Belt and Road Initiative,https://doi.org/10.31098/ajosed.v3i1.3375,,2.1733,,False,en,True,diamond,Advanced Journal of STEM Education,,,https://openalex.org/S4394736494,3021-8799,journal,Educational Technology and Pedagogy,2025-05-31,2025,article
https://openalex.org/W3189022627,,,Pedro Sarmento|Adarsh Kumar|CJ Carr|Zack Zukowski|Mathieu Barthet|Yi‐Hsuan Yang,https://openalex.org/A5013545024|https://openalex.org/A5000966033|https://openalex.org/A5069752441|https://openalex.org/A5005643150|https://openalex.org/A5074494743|https://openalex.org/A5061291906,https://orcid.org/0000-0002-4518-0194||||https://orcid.org/0000-0002-9869-1668|https://orcid.org/0000-0002-2724-6161,|||||,,,True|False|False|False|False|False,cc-by,0.43860353,2,,DadaGP: A Dataset of Tokenized GuitarPro Songs for Sequence Models,https://doi.org/10.5281/zenodo.5624597,,0.1543,,False,en,True,green,Queen Mary Research Online (Queen Mary University of London),https://openalex.org/I166337079,Queen Mary University of London,https://openalex.org/S4306400530,,repository,Music and Audio Processing,2021-11-07,2021,paratext
https://openalex.org/W4382021568,,,Hangfei Ma|Liumei Zhang|Yu Han,https://openalex.org/A5109642292|https://openalex.org/A5015944074|https://openalex.org/A5100462720,|https://orcid.org/0000-0002-1834-5424|https://orcid.org/0000-0003-1462-1118,CN|CN|CN,Xi'an Shiyou University|Xi'an Shiyou University|Xi'an Shiyou University,https://openalex.org/I181903023|https://openalex.org/I181903023|https://openalex.org/I181903023,True|False|False,,0.41920392,1,https://openalex.org/I181903023,Classification of guitar tab and numbered musical notation using ResNet50 network,https://doi.org/10.1117/12.2684610,,0.1339,,False,en,False,closed,,,,,,,Optical Systems and Laser Technology,2023-06-26,2023,article
https://openalex.org/W1977678728,,,Nashlie H. Sephus|Temiloluwa Olubanjo|David V. Anderson,https://openalex.org/A5012305714|https://openalex.org/A5071243251|https://openalex.org/A5033437141,||https://orcid.org/0000-0002-8571-4613,US|US|US,Georgia Institute of Technology|Georgia Institute of Technology|Georgia Institute of Technology,https://openalex.org/I130701444|https://openalex.org/I130701444|https://openalex.org/I130701444,True|False|False,,0.05677814,4,https://openalex.org/I130701444,Enhancing Online Music Lessons with Applications in Automating Self-Learning Tutorials and Performance Assessment,https://doi.org/10.1109/icmla.2013.178,National Science Foundation|Georgia Institute of Technology,0.0,,False,en,False,closed,,,,,,,Music and Audio Processing,2013-12-01,2013,article
https://openalex.org/W4401046539,,,Xiaoying Chen,https://openalex.org/A5100726397,https://orcid.org/0000-0003-3628-604X,MO,City University of Macau,https://openalex.org/I6469544,True,,0.54293822,1,https://openalex.org/I6469544,Designing a Deep Learning-Enabled Music Teaching System in Universities Using the Moodle Platform,https://doi.org/10.5750/ijme.v1i1.1349,,0.375,,False,en,False,closed,The International Journal of Maritime Engineering,,,https://openalex.org/S149792558,1479-8751,journal,Music and Audio Processing,2024-07-27,2024,article
https://openalex.org/W4311090042,2480,,Başak Esin Köktürk-Güzel|Osman Büyük|Barış Bozkurt|Ozan Baysal,https://openalex.org/A5005454736|https://openalex.org/A5079547173|https://openalex.org/A5055850071|https://openalex.org/A5071470032,https://orcid.org/0000-0002-9429-1149|https://orcid.org/0000-0003-1039-3234|https://orcid.org/0000-0002-0177-0758|https://orcid.org/0000-0002-7271-9095,TR|TR|TR|TR,Izmir University|İzmir Demokrasi Üniversitesi|Izmir University|İzmir Demokrasi Üniversitesi|Izmir University|İzmir Demokrasi Üniversitesi|Istanbul Technical University,https://openalex.org/I132257509|https://openalex.org/I4387154896|https://openalex.org/I132257509|https://openalex.org/I4387154896|https://openalex.org/I132257509|https://openalex.org/I4387154896|https://openalex.org/I48912391,True|False|False|False,,0.72998666,6,https://openalex.org/I132257509|https://openalex.org/I4387154896,Automatic assessment of student rhythmic pattern imitation performances,https://doi.org/10.1016/j.dsp.2022.103880,Türkiye Bilimsel ve Teknolojik Araştırma Kurumu,0.8928,,False,en,False,closed,Digital Signal Processing,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S64117906,1051-2004,journal,Music and Audio Processing,2022-12-08,2022,article
https://openalex.org/W4220724015,2100,2100,Zhu Zhen|Zhongqiu Xu|Jing Liu,https://openalex.org/A5100297954|https://openalex.org/A5045763830|https://openalex.org/A5100374963,|https://orcid.org/0000-0001-6826-4051|https://orcid.org/0000-0002-0844-5296,UA|CN|CN,Ukrainian National Tchaikovsky Academy of Music|Guangzhou Sport University|Guangzhou Sport University,https://openalex.org/I4210156458|https://openalex.org/I3130633384|https://openalex.org/I3130633384,False|True|False,cc-by,0.95933243,4,https://openalex.org/I3130633384,Application of Lightweight Deep Learning Model in Vocal Music Education in Higher Institutions,https://doi.org/10.1155/2022/6757341,,7.1137,https://pubmed.ncbi.nlm.nih.gov/35378810,True,en,True,hybrid,Computational Intelligence and Neuroscience,https://openalex.org/P4310319869,Hindawi Publishing Corporation,https://openalex.org/S72372694,1687-5265,journal,Diverse Music Education Insights,2022-03-26,2022,article
https://openalex.org/W3018296869,,,Sergio Giraldo|Rafael Ramírez|George Waddell|Aaron Williamon,https://openalex.org/A5059951073|https://openalex.org/A5030098068|https://openalex.org/A5057933776|https://openalex.org/A5026892232,https://orcid.org/0000-0002-3905-970X|https://orcid.org/0000-0002-3294-0764|https://orcid.org/0000-0001-9715-2753|,ES|ES|GB|GB,Universitat Pompeu Fabra|Universitat Pompeu Fabra|Royal College of Music|Royal College of Music,https://openalex.org/I170486558|https://openalex.org/I170486558|https://openalex.org/I136605902|https://openalex.org/I136605902,True|False|False|False,cc-by,0.26818449,1,https://openalex.org/I170486558,Computational modelling of timbre dimensions for automatic violin tone quality assessment,https://doi.org/10.5281/zenodo.2579162,European Commission|Ministerio de Economía y Competitividad,0.0,,False,en,True,green,Repositori digital de la UPF (Universitat Pompeu Fabra),https://openalex.org/I170486558,Universitat Pompeu Fabra,https://openalex.org/S4306402615,,repository,Music and Audio Processing,2018-07-04,2018,article
https://openalex.org/W4416789128,,,Ryan Canales|Sophie Jörg,https://openalex.org/A5026280184|https://openalex.org/A5025756610,https://orcid.org/0000-0003-0554-7817|https://orcid.org/0000-0002-7910-8553,US|DE,Clemson University|University of Bamberg,https://openalex.org/I8078737|https://openalex.org/I94626330,True|False,cc-by,0.44137,1,https://openalex.org/I8078737,Real-time Hand Motion Synthesis for Playing a Virtual Guitar,https://doi.org/10.1145/3769047.3769060,National Science Foundation,0.0,,False,,True,gold,,,,,,,Human Motion and Animation,2025-11-28,2025,article
https://openalex.org/W4415621047,1400,1400,Jiraporn Lao-un|Dararat Khampusaen,https://openalex.org/A5120161645|https://openalex.org/A5114301280,|https://orcid.org/0000-0002-7206-3196,TH|TH,Khon Kaen University|Khon Kaen University,https://openalex.org/I179193067|https://openalex.org/I179193067,False|True,cc-by,0.87924297,1,https://openalex.org/I179193067,Developing an AI-Powered Pronunciation Application to Improve English Pronunciation of Thai ESP Learners,https://doi.org/10.3390/languages10110273,,1.7561,,False,en,True,gold,Languages,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://openalex.org/S4210239940,2226-471X,journal,Phonetics and Phonology Research,2025-10-28,2025,article
https://openalex.org/W2040066539,,,James Jerger|Charles Speaks|Jane L. Trammell,https://openalex.org/A5111725105|https://openalex.org/A5082771537|https://openalex.org/A5018182083,||,US|US|US,"Hearing, Speech & Deaf Center|Google (United States)|Hearing, Speech & Deaf Center|Google (United States)|Google (United States)|Hearing, Speech & Deaf Center",https://openalex.org/I4210142533|https://openalex.org/I1291425158|https://openalex.org/I4210142533|https://openalex.org/I1291425158|https://openalex.org/I1291425158|https://openalex.org/I4210142533,True|False|False,,0.66840171,185,https://openalex.org/I1291425158|https://openalex.org/I4210142533,A New Approach to Speech Audiometry,https://doi.org/10.1044/jshd.3304.318,,0.7715,https://pubmed.ncbi.nlm.nih.gov/5696322,False,en,False,closed,Journal of Speech and Hearing Disorders,https://openalex.org/P4310320281,American Speech–Language–Hearing Association,https://openalex.org/S2755213894,0022-4677,journal,Hearing Loss and Rehabilitation,1968-11-01,1968,article
https://openalex.org/W4412698428,,,Xiao Xiao,https://openalex.org/A5100451707,https://orcid.org/0000-0001-7247-561X,CN,Beijing Information Science & Technology University,https://openalex.org/I78675632,True,,0.80632149,1,https://openalex.org/I78675632,Innovative application of artificial intelligence in piano music education and evaluation,https://doi.org/10.1177/14727978251361785,,1.239,,False,en,False,closed,Journal of Computational Methods in Sciences and Engineering,https://openalex.org/P4310318577,IOS Press,https://openalex.org/S2765058733,1472-7978,journal,Music and Audio Processing,2025-07-28,2025,article
https://openalex.org/W4221161487,,,Pedro Ramoneda|Nazif Can Tamer|Vsevolod Eremenko|Xavier Serra|Marius Miron,https://openalex.org/A5071646953|https://openalex.org/A5041283771|https://openalex.org/A5078498325|https://openalex.org/A5006479715|https://openalex.org/A5039915904,https://orcid.org/0000-0002-4017-537X|https://orcid.org/0000-0003-3903-7428|https://orcid.org/0009-0003-1775-1425|https://orcid.org/0000-0003-1395-2345|https://orcid.org/0000-0002-2563-075X,||||,,,True|False|False|False|False,,,3,,Score difficulty analysis for piano performance education based on fingering,https://doi.org/10.48550/arxiv.2203.13010,,,,False,en,True,green,arXiv (Cornell University),https://openalex.org/I205783295,Cornell University,https://openalex.org/S4306400194,,repository,Music and Audio Processing,2022-03-24,2022,preprint
https://openalex.org/W4402587750,500000,500000,Febbry Cipta|Yudi Sukmayadi|Rıta Milyartini|Tri Indri Hardini,https://openalex.org/A5077380406|https://openalex.org/A5053529667|https://openalex.org/A5064715397|https://openalex.org/A5027573220,|https://orcid.org/0000-0001-6637-3297||https://orcid.org/0000-0001-7150-1281,ID|ID|ID|ID,Indonesia University of Education|Indonesia University of Education|Indonesia University of Education|Indonesia University of Education,https://openalex.org/I130218214|https://openalex.org/I130218214|https://openalex.org/I130218214|https://openalex.org/I130218214,True|False|False|False,cc-by-sa,0.93645549,4,https://openalex.org/I130218214,Optimizing AI-Powered Music Creation Social Media to Amplify Learning Content,https://doi.org/10.33394/jk.v10i3.12332,,3.7571,,False,en,True,gold,Jurnal Kependidikan Jurnal Hasil Penelitian dan Kajian Kepustakaan di Bidang Pendidikan Pengajaran dan Pembelajaran,,,https://openalex.org/S4210178551,2442-7667,journal,Sports and Physical Education Research,2024-09-18,2024,article
