title,abstract,authors,year,doi,source,include_title_screening,exclusion_reason,url,publisher,cites,objectives,study_design,ai_techniques,data_sources,feedback_type,performance_dimensions,results,limitations,future_work,participants,evaluation_metrics,publication_type,country
Differentiable grey-box modelling of phaser effects using frame-based spectral processing,… -invariant effects such as guitar amplifiers and distortion pedals. … be embedded in a machine learning framework to emulate … 1.5% without feedback and 10% with feedback. This result is …,"A Carson, C Valentini-Botinhao, S King, ...",2023,,Google Scholar,yes,,https://arxiv.org/abs/2306.01332,arxiv.org,18,,,,,,,,,,,,,
Musical instrument recognition by XGBoost combining feature fusion,… Figure 3 uses the distorted electric guitar and the saxophone … and the different nonlinear feedback caused by different … We also compare multiple machine learning classification …,"Y Liu, Y Yin, Q Zhu, W Cui",2022,,Google Scholar,yes,,https://arxiv.org/abs/2206.00901,arxiv.org,4,,,,,,,,,,,,,
Musical instrument classification using audio features and convolutional neural network,"… Machine learning and deep learning models have been … The model accurately classified 51 instances of Guitar … Based on the performance of different configurations, an evaluation was …","GAVM Giri, ML Radhitya",2024,,Google Scholar,yes,,https://jurnal.polibatam.ac.id/index.php/JAIC/article/view/8058,jurnal.polibatam.ac.id,7,,,,,,,,,,,,,
Opportunities and challenges in explainable artificial intelligence (xai): A survey,"… the current XAI landscape in deep learning, this paper provides … , and self-explanatory deep learning models. We then describe the … After describing the evaluation methods and software …","A Das, P Rad",2020,,Google Scholar,yes,,https://arxiv.org/abs/2006.11371,arxiv.org,1272,,,,,,,,,,,,,
An end-to-end musical instrument system that translates electromyogram biosignals to synthesized sound,"… in a range of modular synthesizers and guitar effects pedals, as the … We adopt an interactive machine learning (IML) workflow (… training data in response to user feedback. We refer to this …","A Tanaka, F Visi, BD Donato, M Klang, ...",2023,,Google Scholar,yes,,https://direct.mit.edu/comj/article/47/1/64/120561,direct.mit.edu,10,,,,,,,,,,,,,
Art in the age of machine learning,"… The vibrations of the E string feed through the guitar pickup … than the E net, and the guitar-bot nonchalantly pinches the … ize machine learning systems: training process and evaluation …",S Audry,2021,,Google Scholar,yes,,https://books.google.com/books?hl=en&lr=&id=TjYXEAAAQBAJ&oi=fnd&pg=PA1&dq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&ots=5VuDcrAjzT&sig=B4IwsecKhfa0_7v5v_h4qve51e4,books.google.com,187,,,,,,,,,,,,,
Timbre classification of musical instruments with a deep learning multi-head attention-based model,"The aim of this work is to define a model based on deep learning that is able to identify different instrument timbres with as few parameters as possible. For this purpose, we have …","C Hernandez-Olivan, JR Beltran",2021,,Google Scholar,yes,,https://arxiv.org/abs/2107.06231,arxiv.org,5,,,,,,,,,,,,,
An interpretable deep learning model for automatic sound classification,"… new artificial intelligence (… machine learning models that provide explanations of their decisions in some level of detail, a field that is commonly known as interpretable machine learning […","P Zinemanas, M Rocamora, M Miron, F Font, X Serra",2021,,Google Scholar,yes,,https://www.mdpi.com/2079-9292/10/7/850,mdpi.com,88,,,,,,,,,,,,,
Automatic note generator for Javanese gamelan music accompaniment using deep learning,… This evaluation is done because there is no difference between the instruments used in the Gembyangan and Mipil patterns created by the gamelan composer and the results of the …,"A Kurniawati, EM Yuniarno, YK Suprapto, ...",2023,,Google Scholar,yes,,https://www.academia.edu/download/103436696/ijain_vol9i2_pp231-248.pdf,academia.edu,12,,,,,,,,,,,,,
Open-amp: Synthetic data framework for audio effect foundation models,"… , machine learning techniques, specifically neural networks, have widely been applied to modelling of guitar … One popular application of neural modelling techniques is guitar amplifier …","A Wright, A Carson, L Juvela",2025,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10888232/,ieeexplore.ieee.org,8,,,,,,,,,,,,,
Self-designed hierarchical network based hand shape intelligent recognition and evaluation for Chinese zither performing,… technology based on artificial intelligence is introduced into … the function of hand shape intelligent evaluation and the self-… called guitAR was proposed which can assist guitar students …,"W Zhao, S Wang, Y Zhao, J Wei, T Li, R Zhang",2023,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/S014193822200110X,Elsevier,9,,,,,,,,,,,,,
Music source separation based on a lightweight deep learning framework (DTTNET: Dual-path TFC-TDF UNet),"… While deep learning methods have shown impressive results, there is a trend toward larger models. In our paper, we introduce a novel and lightweight architecture called DTTNet 1 , …","J Chen, S Vekkot, P Shukla",2024,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10448020/,ieeexplore.ieee.org,20,,,,,,,,,,,,,
Neurocognition-inspired design with machine learning,… reconstructed by our model for evaluation. The results indicate … a neuroscience-inspired artificial intelligence design method … dominated by function such as a guitar. This may reflect that …,"P Wang, S Wang, D Peng, L Chen, C Wu, Z Wei, ...",2020,,Google Scholar,yes,,https://www.cambridge.org/core/journals/design-science/article/neurocognitioninspired-design-with-machine-learning/3E2A061D8C2456888E872DE2472618AC,cambridge.org,28,,,,,,,,,,,,,
Design considerations for real-time collaboration with creative artificial intelligence,"… feedback through human–machine interaction can be considered as negotiated evaluation of … Even the success of the guitarist, who is very goal driven and who set fire to his guitar and …","J McCormack, P Hutchings, T Gifford, M Yee-King, ...",2020,,Google Scholar,yes,,https://www.cambridge.org/core/journals/organised-sound/article/design-considerations-for-realtime-collaboration-with-creative-artificial-intelligence/D14EFAAB865FF356E475353C75245CE2,cambridge.org,140,,,,,,,,,,,,,
Deep learning safety concerns in automated driving perception,"… Abstract—Recent advances in the field of deep learning and … and refines it, leveraging feedback from various domain and … ]: a monkey with an overlayed guitar is suddenly detected as a …","S Abrecht, A Hirsch, S Raafatnia, ...",2024,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10599385/,ieeexplore.ieee.org,27,,,,,,,,,,,,,
College music education and teaching based on AI techniques,"… Using artificial intelligence in the classroom is a challenge … The use of artificial intelligence in music education breached … ratio of 95.3%, teaching performance analysis ratio of 90.7%, …","J Wei, M Karuppiah, A Prathik",2022,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/S0045790622001434,Elsevier,139,,,,,,,,,,,,,
Deep learning for automatic mixing,… The promise of deep learning … A deep learning approach to intelligent drum mixing with the Wave-U-Net … A deep learning approach to intelligent drum mixing with the Wave-U-Net …,"CJ Steinmetz, SS Vanka, ...",2022,,Google Scholar,yes,,https://www.christiansteinmetz.com/s/MDX_Workshop_at_ISMIR_Deep_learning_for_automatic_mixing.pdf,christiansteinmetz.com,11,,,,,,,,,,,,,
Design of music training assistant system based on artificial intelligence,"… guitar, … feedback technology to music recommendation system [12], in order to treat the context information of music tracks as auxiliary information to compensate for implicit feedback, …","H Zhihan, Y Liang, T Jin",2022,,Google Scholar,yes,,https://pdfs.semanticscholar.org/b62d/84c2f0dfe1b3538a215edc5b11e1fcfc0efd.pdf,pdfs.semanticscholar.org,10,,,,,,,,,,,,,
Reflexions upon Feedback.,"… ’s guitar, to the systems design of David Tudor or Nic Collins, we find the origins of feedback … This is part of the interaction and interface design, and the addition of machine learning and …","T Magnusson, C Kiefer, H Ulfarsson",2022,,Google Scholar,yes,,http://users.sussex.ac.uk/~thm21/thor/pdfs/Magnusson_NIME2022.pdf,users.sussex.ac.uk,20,,,,,,,,,,,,,
Overview: Machine learning for segmentation and classification of complex steel microstructures,… what to measure and included labor-intensive manual evaluation. Recent advancements in artificial intelligence (AI) and machine learning (ML) offer exciting new approaches to …,"M Müller, M Stiefel, BI Bachmann, D Britz, F Mücklich",2024,,Google Scholar,yes,,https://www.mdpi.com/2075-4701/14/5/553,mdpi.com,23,,,,,,,,,,,,,
Recent advances and trends in multimodal deep learning: A review,"… deep learning applications has been provided. A fine-grained taxonomy of various multimodal deep learning … are also discussed, along with their evaluation metrics. Last, main issues …","J Summaira, X Li, AM Shoib, S Li, J Abdul",2021,,Google Scholar,yes,,https://arxiv.org/abs/2105.11087,arxiv.org,125,,,,,,,,,,,,,
Deep learning for identification of water deficits in sugarcane based on thermal images,"… In this context, machine learning techniques are crucial tools … In this work, a method for the evaluation of thermal images of … is a kind of a deep learning model combined with the transfer …","LL de Melo, VGML de Melo, PAA Marques, ...",2022,,Google Scholar,yes,,https://www.sciencedirect.com/science/article/pii/S0378377422003675,Elsevier,46,,,,,,,,,,,,,
Harmonics based representation in clarinet tone quality evaluation,… Music tone quality evaluation is generally performed by experts. It could be subjective and … and the tone quality is classified by machine learning. The results show that our new method …,"Y Wang, X Guan, Y Du, N Nan",2020,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9054020/,ieeexplore.ieee.org,2,,,,,,,,,,,,,
"Artificial Intelligence in Music, Sound, Art and Design: 11th International Conference, EvoMUSART 2022, Held as Part of EvoStar 2022, Madrid, Spain, April …","… 1970s, the use of artificial intelligence for the development of … who are using artificial intelligence techniques for artistic … EvoMUSART continued to provide useful feedback to authors…","T Martins, N Rodríguez-Fernández, SM Rebelo",2022,,Google Scholar,yes,,https://books.google.com/books?hl=en&lr=&id=6e5qEAAAQBAJ&oi=fnd&pg=PR5&dq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&ots=BoG_8lR-9q&sig=cz_Bb8MBJ-V5PEM1uYRHvaDZGfM,books.google.com,9,,,,,,,,,,,,,
Chai: Interactive ai tools in chuck,"… a collection of interactive machine learning tools for the ChucK … As a holistic evaluation of ChAI as a tool, we present several … gestures as control mechanisms for guitar effects, traditional …","Y Li, G Wang",2024,,Google Scholar,yes,,https://ccrma.stanford.edu/~ge/publish/files/2024-nime-chai.pdf,ccrma.stanford.edu,5,,,,,,,,,,,,,
The song describer dataset: a corpus of audio captions for music-and-language evaluation,"… This is a chill folk song with a simple rythm and acoustic guitar, good for a slow morning of … The primary use case for the dataset is the evaluation of machine learning models on tasks …","I Manco, B Weck, S Doh, M Won, Y Zhang, ...",2023,,Google Scholar,yes,,https://arxiv.org/abs/2311.10057,arxiv.org,61,,,,,,,,,,,,,
Analysis of the regulatory development cryptocurrencies for trading in business with deep learning techniques,… guitar and are exposed to advertisements for guitar… evaluation and technical evaluation because of the implications it may have. This project will utilize a wide range of machine learning …,"UN Dulhare, S Rasool, MN Khan, B Pant, ...",2022,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9987953/,ieeexplore.ieee.org,27,,,,,,,,,,,,,
