Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
173,"E Guzman, R Alkadhi, N Seyff","A needle in a haystack: What do twitter users say about software?",2016,"2016 IEEE 24th international …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7765515/","https://scholar.google.com/scholar?cites=7628636382932630498&as_sdt=2005&sciodt=2007&hl=en",772,"2025-12-14 08:01:17","","","","",,,,,173,19.22,58,3,9,"… Furthermore, our results demonstrate that machine learning techniques have the capacity to … [18] used machine learning techniques for the classification of user feedback into categories …","https://www.zora.uzh.ch/id/eprint/205005/1/Guzman_Seyff_RE2016.pdf","https://scholar.google.com/scholar?q=related:4vtRPV9c3mkJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
13,"MA Kabadjov, M Poesio, J Steinberger","Task-based evaluation of anaphora resolution: the case of summarization",2005,"… of the RANLP'05 workshop on …","acl-bg.org","https://acl-bg.org/proceedings/2005/RANLP_W1%202005.pdf#page=26","https://scholar.google.com/scholar?cites=18060462988298089255&as_sdt=2005&sciodt=2007&hl=en",773,"2025-12-14 08:01:17","PDF","","","",,,,,13,0.65,4,3,20,"… system, GUITAR, only re… of GUITAR may be used to improve the performance of a summarizer like the one we are using. Finally, we discuss how use of the different versions of GUITAR …","https://acl-bg.org/proceedings/2005/RANLP_W1%202005.pdf#page=26","https://scholar.google.com/scholar?q=related:J_OYQGano_oJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
7,"YW Wen, CK Ting","Composing bossa nova by evolutionary computation",2020,"2020 International Joint Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9207713/","https://scholar.google.com/scholar?cites=14519277207597015383&as_sdt=2005&sciodt=2007&hl=en",774,"2025-12-14 08:01:17","","","","",,,,,7,1.40,4,2,5,"… Abstract—Development of artificial intelligence has enabled … or performed on piano, guitar, saxophone while the percussion … rule-based evaluation, in which a set of evaluation rules are …","","https://scholar.google.com/scholar?q=related:V-E-orHVfskJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
2,"F Ishtiaque, EB Motahar, MSR Sajal, ...","Students' Attention Classification During Class Lecture Using BCI and Machine Learning: A Pathway Towards Neurofeedback-Based Learning",2023,"2023 15th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10387369/","https://scholar.google.com/scholar?cites=7123240247710053158&as_sdt=2005&sciodt=2007&hl=en",775,"2025-12-14 08:01:17","","","","",,,,,2,1.00,1,4,2,"… EEG during cognitive tasks with machine learning. Although with their … to find out if a machine learning model can depict this … Finally, we plan to develop an automatic feedback-based …","","https://scholar.google.com/scholar?q=related:JvOFxkPV2mIJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
367,"J Zhao, Y Kim, K Zhang, A Rush, ...","Adversarially regularized autoencoders",2018,"… on machine learning","proceedings.mlr.press","http://proceedings.mlr.press/v80/zhao18b.html?ref=https://githubhelp.com","https://scholar.google.com/scholar?cites=5024716526871945774&as_sdt=2005&sciodt=2007&hl=en",776,"2025-12-14 08:01:17","","","","",,,,,367,52.43,73,5,7,"… unaligned textual style transfer, giving improvements both in automatic/human evaluation compared to existing methods. … ⇒Several Several child playing a guitar on side with a table . …","http://proceedings.mlr.press/v80/zhao18b/zhao18b.pdf","https://scholar.google.com/scholar?q=related:LqI8IQ9hu0UJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
8,"L Sharma, PK Garg","Knowledge representation in artificial intelligence: An overview",2021,"Artificial intelligence","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.1201/9781003140351-3/knowledge-representation-artificial-intelligence-overview-lavanya-sharma-pradeep-kumar-garg","https://scholar.google.com/scholar?cites=1893037474205107974&as_sdt=2005&sciodt=2007&hl=en",777,"2025-12-14 08:01:17","","10.1201/9781003140351-3","","",,,,,8,2.00,4,2,4,"In real world, knowledge plays a significant role in exhibiting intelligent behavior by artificial intelligence (AI) agents. In AI, an agent can act accurately if it has past experience related to …","","https://scholar.google.com/scholar?q=related:Bod_lI1rRRoJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
288,"WY Hsiao, JY Liu, YC Yeh, YH Yang","Compound word transformer: Learning to compose full-song music over dynamic directed hypergraphs",2021,"… on Artificial Intelligence","ojs.aaai.org","https://ojs.aaai.org/index.php/AAAI/article/view/16091","https://scholar.google.com/scholar?cites=13215624610871750027&as_sdt=2005&sciodt=2007&hl=en",778,"2025-12-14 08:01:17","","","","",,,,,288,72.00,72,4,4,"… Yet, to have an idea of the model performance when more resources are available, we include to the evaluation of the conditional task two settings exceeding such a specification. We …","https://ojs.aaai.org/index.php/AAAI/article/download/16091/15898","https://scholar.google.com/scholar?q=related:i63rb5BUZ7cJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
99,"A Roberts, J Engel, D Eck","Hierarchical variational autoencoders for music",2017,"… on Machine Learning for …","nips2017creativity.github.io","https://nips2017creativity.github.io/doc/Hierarchical_Variational_Autoencoders_for_Music.pdf","https://scholar.google.com/scholar?cites=18100115752057938385&as_sdt=2005&sciodt=2007&hl=en",779,"2025-12-14 08:01:17","PDF","","","",,,,,99,12.38,33,3,8,"In this work we develop recurrent variational autoencoders (VAEs) trained to reproduce short musical sequences and demonstrate their use as a creative device both via random …","https://nips2017creativity.github.io/doc/Hierarchical_Variational_Autoencoders_for_Music.pdf","https://scholar.google.com/scholar?q=related:0aHdwmCHMPsJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
17,"A Flexer, T Lallai","Can We Increase Inter-and Intra-Rater Agreement in Modeling General Music Similarity?.",2019,"ISMIR","archives.ismir.net","https://archives.ismir.net/ismir2019/paper/000059.pdf","https://scholar.google.com/scholar?cites=4216525309882144177&as_sdt=2005&sciodt=2007&hl=en",780,"2025-12-14 08:01:17","PDF","","","",,,,,17,2.83,9,2,6,"… We discuss the impacts of our results on evaluation of respective machine learning models … a Rock style from the 1970s, with chosen songs being guitar-heavy and with male singers; (v) …","https://archives.ismir.net/ismir2019/paper/000059.pdf","https://scholar.google.com/scholar?q=related:sRX44W0bhDoJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
3,"D Park, KM Kang, JW Bae, ...","Robot Vision to audio description based on deep learning for effective human-robot interaction",2019,"The Journal of Korea …","Korea Robotics Society","","https://scholar.google.com/scholar?cites=16222705992301099118&as_sdt=2005&sciodt=2007&hl=en",781,"2025-12-14 08:01:17","CITATION","","","",,,,,3,0.50,1,4,6,"","","https://scholar.google.com/scholar?q=related:bji1_iWhIuEJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
61,"Z Gu, H Huang, J Zhang, D Su, A Lamba, ...","Securing input data of deep learning inference systems via partitioned enclave execution",2018,"arXiv preprint arXiv …","researchgate.net","https://www.researchgate.net/profile/Ankita-Lamba/publication/326171835_Securing_Input_Data_of_Deep_Learning_Inference_Systems_via_Partitioned_Enclave_Execution/links/5b75c09092851ca65064df4e/Securing-Input-Data-of-Deep-Learning-Inference-Systems-via-Partitioned-Enclave-Execution.pdf","https://scholar.google.com/scholar?cites=7260976449042120171&as_sdt=2005&sciodt=2007&hl=en",782,"2025-12-14 08:01:17","PDF","","","",,,,,61,8.71,10,6,7,"… Our comprehensive security and performance analysis can be used as a guideline for end users to determine their own principle for partitioning DNNs, thus to achieve maximized …","https://www.researchgate.net/profile/Ankita-Lamba/publication/326171835_Securing_Input_Data_of_Deep_Learning_Inference_Systems_via_Partitioned_Enclave_Execution/links/5b75c09092851ca65064df4e/Securing-Input-Data-of-Deep-Learning-Inference-Systems-via-Partitioned-Enclave-Execution.pdf","https://scholar.google.com/scholar?q=related:6_2hL5wrxGQJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
2,"BC Wesolowski, A Ng","The development of a predictive opportunity-to-learn model using machine learning",2020,"","nafme.org","https://nafme.org/wp-content/uploads/2020/11/OTL-FInal-Report-Wesolowski.pdf","https://scholar.google.com/scholar?cites=15304866873327951529&as_sdt=2005&sciodt=2007&hl=en",783,"2025-12-14 08:01:17","PDF","","","",,,,,2,0.40,1,2,5,"… “Just as electricity transformed almost everything 100 years ago, today I actually have a hard time thinking of an industry that I don’t think artificial intelligence will transform in the next …","https://nafme.org/wp-content/uploads/2020/11/OTL-FInal-Report-Wesolowski.pdf","https://scholar.google.com/scholar?q=related:qR5bJ1XPZdQJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
2,"N Georgiev","Assisting physiotherapists by designing a system utilising interactive machine learning",2021,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1574200","https://scholar.google.com/scholar?cites=1442287146430301030&as_sdt=2005&sciodt=2007&hl=en",784,"2025-12-14 08:01:17","","","","",,,,,2,0.50,2,1,4,"… Interactive machine learning (IML)[7–9] is a particularly interesting type of machine learning (… research question: How could interactive machine learning be integrated in a system aiding …","https://www.diva-portal.org/smash/get/diva2:1574200/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:ZgMXo4QIBBQJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
4,"L Zhou","Paper Dreams: an adaptive drawing canvas supported by machine learning",2019,"","dspace.mit.edu","https://dspace.mit.edu/handle/1721.1/122990","https://scholar.google.com/scholar?cites=15819598237110350522&as_sdt=2005&sciodt=2007&hl=en",785,"2025-12-14 08:01:17","","","","",,,,,4,0.67,4,1,6,"… the Paper Dreams team feels that evaluation of and feedback for our current user interface is … Therefore, we plan to conduct user studies for in-person feedback and are building towards …","https://dspace.mit.edu/bitstream/handle/1721.1/122990/1127290502-MIT.pdf?sequence=1","https://scholar.google.com/scholar?q=related:urJb5MeAitsJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
5,"PA Grumiaux","Deep learning for speaker counting and localization with Ambisonics signals",2021,"","theses.hal.science","https://theses.hal.science/tel-03538600/","https://scholar.google.com/scholar?cites=14188349551607945374&as_sdt=2005&sciodt=2007&hl=en",786,"2025-12-14 08:01:17","","","","",,,,,5,1.25,5,1,4,"… We also provide a performance analysis of this model … , underwater volcanoes, loudspeaker, guitar string, emits a sound wave … For example, a guitar bass sound is mainly made of low …","https://theses.hal.science/tel-03538600/document","https://scholar.google.com/scholar?q=related:nhiqfL4k58QJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
16,"Z Li, J Zhou, J Zhang, S Tang, K Li, D Guo","Patch-level sounding object tracking for audio-visual question answering",2025,"… on Artificial Intelligence","ojs.aaai.org","https://ojs.aaai.org/index.php/AAAI/article/view/32538","https://scholar.google.com/scholar?cites=7347151210743293035&as_sdt=2005&sciodt=2007&hl=en",787,"2025-12-14 08:01:17","","","","",,,,,16,16.00,3,6,1,"… the guitar in the last segment, we cannot identify which guitar … the given questions, eg, the guitar on the right “sound always” … ) as the metric for model evaluation. Implementation details. …","https://ojs.aaai.org/index.php/AAAI/article/view/32538/34693","https://scholar.google.com/scholar?q=related:a2RvaxlT9mUJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
55,"G Shi","Method of establishing a harmony control signal controlled in real-time by a guitar input signal",2010,"US Patent 7,667,126","Google Patents","https://patents.google.com/patent/US7667126B2/en","https://scholar.google.com/scholar?cites=8137218241279647569&as_sdt=2005&sciodt=2007&hl=en",788,"2025-12-14 08:01:17","","","","",,,,,55,3.67,55,1,15,"US7667126B2 - Method of establishing a harmony control signal controlled in real-time by a guitar input signal - Google Patents US7667126B2 - Method of establishing a harmony …","https://patentimages.storage.googleapis.com/ca/18/f8/ea47f1b160b47c/US7667126.pdf","https://scholar.google.com/scholar?q=related:UV9Nq-A07XAJ:scholar.google.com/&scioq=guitar%7C%22electric+guitar%22+%22artificial+intelligence%22%7C%22machine+learning%22%7C%22deep+learning%22%7C%22audio+analysis%22+feedback%7C%22performance+analysis%22%7Cevaluation%7Cexpressivity&hl=en&as_sdt=2007"
