title,abstract,authors,year,doi,source,include_title_screening,exclusion_reason,url,publisher,cites
A comparison of deep learning methods for timbre analysis in polyphonic automatic music transcription,"… The most recent and best-performing methods such as CREPE [12], use deep learning approaches to address the f0 estimation by converting the input signal into spectrograms and …","C Hernandez-Olivan, I Zay Pinilla, C Hernandez-Lopez, ...",2021,,Google Scholar,yes,,https://www.mdpi.com/2079-9292/10/7/810,mdpi.com,30
Sensing control parameters of flute from microphone sound based on machine learning from robotic performer,… feedback allows the learner to determine whether the performer is in the proper posture and bowing position. This study shows that vibration feedback is … Development of guitar playing …,"J Kuroda, G Koutaki",2022,,Google Scholar,yes,,https://www.mdpi.com/1424-8220/22/5/2074,mdpi.com,7
DDSP-based neural waveform synthesis of polyphonic guitar performance from string-wise MIDI input,… The subjective evaluation also includes natural audio as well as renders of the MIDI with the free commercial sample-based guitar synthesizer Ample Guitar lite [1]. Objective evaluation: …,"N Jonason, X Wang, E Cooper, L Juvela, ...",2023,,Google Scholar,no,Contém palavra-chave de exclusão: synthesis,https://arxiv.org/abs/2309.07658,arxiv.org,5
Music generation using deep learning and generative AI: a systematic review,"… the most prominent deep learning architectures like Generative … methods, evaluation metrics, and future research directions. … one paper explored the use of guitar tabs to generate music …","R Mitra, I Zualkernan",2025,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10845168/,ieeexplore.ieee.org,19
End-to-end amp modeling: from data to controllable guitar amplifier models,"This paper describes a data-driven approach to creating real-time neural network models of guitar amplifiers, recreating the amplifiers’ sonic response to arbitrary inputs at the full range …","L Juvela, EP Damskägg, A Peussa, ...",2023,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/10094769/,ieeexplore.ieee.org,17
Estimation and tonal analysis of the angle of attack in a classical guitar performance,… Performance Evaluation To improve the estimation accuracy at the expense of … Machine learning methods for estimating the excitation point on a plucked string of a classical guitar…,"CT Tolentino, F De Leon",2021,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9707361/,ieeexplore.ieee.org,1
Guitar augmentation for Percussive Fingerstyle: Combining self-reflexive practice and user-centred design,"… guitar prototype for percussive fingerstyle guitarists. The first author, himself a percussive fingerstyle player, started the project of an augmented guitar … We present their feedback on two …","A Martelloni, A McPherson, M Barthet",2021,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://qmro.qmul.ac.uk/jspui/handle/123456789/88835,qmro.qmul.ac.uk,9
A differentiable acoustic guitar model for string-specific polyphonic synthesis,"… The use of deep learning for guitar synthesis remains largely … explored synthesizing acoustic guitar using various signal … quality of guitar sound for the synthesizers under evaluation, …","A Wiggins, Y Kim",2023,,Google Scholar,no,Contém palavra-chave de exclusão: synthesis,https://ieeexplore.ieee.org/abstract/document/10248159/,ieeexplore.ieee.org,9
Skin-Inspired Tactile Sensor on Cellulose Fiber Substrates with Interfacial Microstructure for Health Monitoring and Guitar Posture Feedback,… Two different experiments (detection of guitar strumming and chord progression) were carried out in this work while guitar playing. Figure 9a shows the experimental setup for guitar …,"RS Karmakar, CP Chu, CL Li, CH Hsueh, YC Liao, ...",2023,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://www.mdpi.com/2079-6374/13/2/174,mdpi.com,8
ShredGP: Guitarist style-conditioned tablature generation,"… In order to assess the idiosyncrasies of each guitar player, we adopt a … The task of music generation with deep learning has been … Regarding the evaluation of our generative results, we …","P Sarmento, A Kumar, D Xie, CJ Carr, ...",2023,,Google Scholar,yes,,https://arxiv.org/abs/2307.05324,arxiv.org,14
Identification of rhythm guitar sections in symbolic tablatures,"… Leave-one-piece-out evaluation Training a machine learning model is often performed by splitting the dataset into a training set and a validation set. As bars can highly repeat, in …","D Régnier, N Martin, L Bigo",2021,,Google Scholar,yes,,https://hal.science/hal-03335822/,hal.science,12
CAVI: A Coadaptive Audiovisual Instrument-Composition.,… audiovisual instrument that uses deep learning to generate its … set of mappings and receives feedback from the performer. … our previous pipeline for creating the “air guitar” model [23]. …,"C Erdem, B Wallace, AR Jensenius",2022,,Google Scholar,no,Contém palavra-chave de exclusão: composition,https://www.researchgate.net/profile/Cagri-Erdem-2/publication/361591625_CAVI_A_Coadaptive_Audiovisual_Instrument-Composition/links/62fb82d6aa4b1206fab6570f/CAVI-A-Coadaptive-Audiovisual-Instrument-Composition.pdf,researchgate.net,19
Automatic evaluation of piano performances for STEAM education,… Another work [9] used machine learning methods such as … self-taught instrument for beginner students on Guitar [11]. In [12… the prevalent techniques in machine learning applications. To …,"V Phanichraksaphong, WH Tsai",2021,,Google Scholar,no,Contém palavra-chave de exclusão: piano,https://www.mdpi.com/2076-3417/11/24/11783,mdpi.com,30
Using mechanical metamaterials in guitar top plates: a numerical study,"… plate of a classical guitar is a feasible … guitar, and not a given. Using the material as a design parameter could open a realm of possibilities, mostly when used with artificial intelligence …","M Lercari, S Gonzalez, C Espinoza, G Longo, ...",2022,,Google Scholar,yes,,https://www.mdpi.com/2076-3417/12/17/8619,mdpi.com,18
Music deep learning: deep learning methods for music signal processing—a review of the state-of-the-art,"… The reader should refer to each work for an extensive presentation of the evaluation … 0.96, with the drums being easier to identify, and the guitar and piano the more difficult ones. In [99], …","L Moysis, LA Iliadis, SP Sotiroudis, AD Boursianis, ...",2023,,Google Scholar,no,Contém palavra-chave de exclusão: piano,https://ieeexplore.ieee.org/abstract/document/10043650/,ieeexplore.ieee.org,53
Interactive Learning of Microtiming in an Expressive Drum Machine,"… To obtain the effect, we expanded the guitar offset detection … While our evaluation supports this intuition, it remains an open … In Neurips 2018 workshop on machine learning for creativity …",G Burloiu,2020,,Google Scholar,yes,,https://hal.science/hal-03015476/,hal.science,7
Effects of instructed timing on electric guitar and bass sound in groove performance,This paper reports on two experiments that investigated the expressive means through which musicians well versed in groove-based music signal the intended timing of a rhythmic event…,"GS Câmara, K Nymoen, O Lartillot, ...",2020,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://pubs.aip.org/asa/jasa/article/147/2/1028/993482,pubs.aip.org,29
Improving the plucking point position estimation in a classical guitar performance using a novel video-based approach,"… To work with these kinds of guitar signals, a machine learning method for plucking point … In the future, we intend to utilize the algorithm for building a system that provides feedback to the …","CT Tolentino, F De Leon",2021,,Google Scholar,yes,,https://ieeexplore.ieee.org/abstract/document/9707244/,ieeexplore.ieee.org,2
Note-level automatic guitar transcription using attention mechanism,"… Experimental evaluation results demonstrate that our proposed method not only outperforms a state-of-the-art guitar transcription system in frame-level estimation, but is also capable of …","S Kim, T Hayashi, T Toda",2022,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://ieeexplore.ieee.org/abstract/document/9909659/,ieeexplore.ieee.org,23
Evaluation of inertial sensor data by a comparison with optical motion capture data of guitar strumming gestures,"… guitar instrumental controls in real-time by combining motion capture data, audio analysis … [29] developed an actuated guitar that “utilizes a normal electrical guitar, sensors to capture …","S Freire, G Santos, A Armondes, EAL Meneses, ...",2020,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://www.mdpi.com/1424-8220/20/19/5722,mdpi.com,23
Joint analysis of mode and playing technique in Guqin performance with machine learning.,"… dataset is compiled for guqin performance analysis. The mode … For electric guitar, note-level timbral and pitch features are … [10], whereas for guitar, each playing technique possesses …","YF Huang, JI Liang, IC Wei, L Su",2020,,Google Scholar,yes,,https://archives.ismir.net/ismir2020/paper/000157.pdf,archives.ismir.net,22
Deep learning for black-box modeling of audio effects,"… musical instruments such as electric guitar, bass guitar, electric piano … pedals, tube amplifiers and guitar pickup emulators. … As an objective evaluation for the Leslie speaker time-varying …","MA Martínez Ramírez, E Benetos, JD Reiss",2020,,Google Scholar,no,Contém palavra-chave de exclusão: piano,https://www.mdpi.com/2076-3417/10/2/638,mdpi.com,85
An entirely reverse-engineered finite element model of a classical guitar in comparison with experimental data,… classical guitar with the help of experimental data is presented. The geometry of the guitar is … All of the five different types of wood used in the guitar are modeled with their corresponding …,"A Brauchler, P Ziegler, P Eberhard",2021,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://pubs.aip.org/asa/jasa/article/149/6/4450/1059381,pubs.aip.org,33
A few-sample strategy for guitar tablature transcription based on inharmonicity analysis and playability constraints,"… For the evaluation of our method on a realistic context of recorded performances, we used the four few-sample schemes proposed above for the audio-based string classification, and a …","G Bastas, S Koutoupis, ...",2022,,Google Scholar,no,Relacionado a guitarra/aprendizado mas não menciona IA/ML,https://ieeexplore.ieee.org/abstract/document/9747169/,ieeexplore.ieee.org,8
New interfaces and approaches to machine learning when classifying gestures within music,"… -professional musicians/participants to predict guitar gestures. The authors then created an … guitar sound (ie, a physical model). The results from the study did not include an evaluation …","C Rhodes, R Allmendinger, R Climent",2020,,Google Scholar,yes,,https://www.mdpi.com/1099-4300/22/12/1384,mdpi.com,12
Artificial musical intelligence: A survey,"… significant machine learning or artificial intelligence component. … Therefore, partly due to their ease of evaluation (as we … recordings of four instruments: classical guitar, violin, trumpet …","E Liebman, P Stone",2020,,Google Scholar,no,Contém palavra-chave de exclusão: violin,https://arxiv.org/abs/2006.10553,arxiv.org,23
